ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/awardID,releases/0/contracts/0/period/startDate,releases/0/contracts/0/period/endDate,releases/0/contracts/0/dateSigned
ocds-hu01ve-7909529,ocds-hu01ve-7909529-01,1842944,1842944,,2021-10-11T12:00:00Z,
ocds-hu01ve-7904700,ocds-hu01ve-7904700-01,2029961,2029961,,2020-12-31T12:00:00Z,
ocds-hu01ve-7904106,ocds-hu01ve-7904106-01,1940625,1940625,,2022-06-30T12:00:00Z,
ocds-hu01ve-7903774,ocds-hu01ve-7903774-01,2071255,2071255,,2020-12-05T12:00:00Z,2020-12-01T12:00:00Z
ocds-hu01ve-7918960,ocds-hu01ve-7918960-01,1818124,1818124,,2021-01-31T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7927243,ocds-hu01ve-7927243-01,1860447,1860447,,2022-12-31T12:00:00Z,
ocds-hu01ve-7879545,ocds-hu01ve-7879545-01,1839704,1839704,,2021-04-14T12:00:00Z,2021-01-25T12:00:00Z
ocds-hu01ve-7926460,ocds-hu01ve-7926460-01,1878067,1878067,,2021-11-12T12:00:00Z,
ocds-hu01ve-7907840,ocds-hu01ve-7907840-01,1862739,1862739,2020-10-19T12:00:00Z,2021-09-19T12:00:00Z,2020-10-16T12:00:00Z
ocds-hu01ve-7916051,ocds-hu01ve-7916051-01,1855753,1855753,,2021-04-24T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7899829,ocds-hu01ve-7899829-01,1807612,1807612,,2020-12-26T12:00:00Z,2020-10-26T12:00:00Z
ocds-hu01ve-7888153,ocds-hu01ve-7888153-01,1849071,1849071,,2021-05-22T12:00:00Z,2020-12-23T12:00:00Z
ocds-hu01ve-7911912,ocds-hu01ve-7911912-01,1816253,1816253,,2021-05-18T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7915981,ocds-hu01ve-7915981-01,1952025,1952025,,2024-12-31T12:00:00Z,2021-01-01T12:00:00Z
ocds-hu01ve-7912070,ocds-hu01ve-7912070-01,1851926,1851926,,2020-12-31T12:00:00Z,
ocds-hu01ve-7941743,ocds-hu01ve-7941743-01,1816347,1816347,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-11-11T12:00:00Z
ocds-hu01ve-7919381,ocds-hu01ve-7919381-01,1923601,1923601,,2023-05-02T12:00:00Z,2021-05-03T12:00:00Z
ocds-hu01ve-7915004,ocds-hu01ve-7915004-01,1938234,1938234,,2025-10-19T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7935238,ocds-hu01ve-7935238-01,1813413,1813413,2020-10-07T12:00:00Z,2020-12-31T12:00:00Z,2020-10-07T12:00:00Z
ocds-hu01ve-7911173,ocds-hu01ve-7911173-01,2083406,2083406,,2021-07-20T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7884538,ocds-hu01ve-7884538-01,1814617,1814617,,2020-12-31T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7913355,ocds-hu01ve-7913355-01,1911137,1911137,2020-11-16T12:00:00Z,2021-05-30T12:00:00Z,2020-11-16T12:00:00Z
ocds-hu01ve-7920168,ocds-hu01ve-7920168-01,1891308,1891308,2020-10-28T12:00:00Z,2022-05-31T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7900256,ocds-hu01ve-7900256-01,1819537,1819537,,2023-06-24T12:00:00Z,
ocds-hu01ve-7900091,ocds-hu01ve-7900091-01,2066535,2066535,,2021-12-31T12:00:00Z,
ocds-hu01ve-7907919,ocds-hu01ve-7907919-01,2041836,2041836,,2020-11-30T12:00:00Z,
ocds-hu01ve-7902177,ocds-hu01ve-7902177-01,1833646,1833646,,2025-04-30T12:00:00Z,
ocds-hu01ve-7973774,ocds-hu01ve-7973774-01,1892548,1892548,,2022-01-02T12:00:00Z,
ocds-hu01ve-8292860,ocds-hu01ve-8292860-01,2124862,2124862,,2021-11-30T12:00:00Z,
ocds-hu01ve-7887926,ocds-hu01ve-7887926-01,1898286,1898286,,2023-02-21T12:00:00Z,2020-12-21T12:00:00Z
ocds-hu01ve-7936710,ocds-hu01ve-7936710-01,1814126,1814126,,2027-07-15T12:00:00Z,
ocds-hu01ve-7914304,ocds-hu01ve-7914304-01,1878389,1878389,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7899056,ocds-hu01ve-7899056-01,2052344,2052344,,2022-05-14T12:00:00Z,2021-10-06T12:00:00Z
ocds-hu01ve-7902535,ocds-hu01ve-7902535-01,1922258,1922258,,2021-10-31T12:00:00Z,2020-11-18T12:00:00Z
ocds-hu01ve-7881601,ocds-hu01ve-7881601-01,1992041,1992041,,2021-05-27T12:00:00Z,2021-02-04T12:00:00Z
ocds-hu01ve-7880831,ocds-hu01ve-7880831-01,1919334,1919334,,2021-02-18T12:00:00Z,2021-01-13T12:00:00Z
ocds-hu01ve-7891383,ocds-hu01ve-7891383-01,1963029,1963029,,2024-10-19T12:00:00Z,
ocds-hu01ve-7891383,ocds-hu01ve-7891383-01,1962869,1962869,,2024-10-31T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7911276,ocds-hu01ve-7911276-01,1813577,1813577,,2021-10-19T12:00:00Z,
ocds-hu01ve-7913833,ocds-hu01ve-7913833-01,1898498,1898498,,2022-12-31T12:00:00Z,
ocds-hu01ve-7906697,ocds-hu01ve-7906697-01,1816478,1816478,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7928330,ocds-hu01ve-7928330-01,2052954,2052954,,2021-01-15T12:00:00Z,
ocds-hu01ve-7897702,ocds-hu01ve-7897702-01,1884476,1884476,,2022-03-31T12:00:00Z,
ocds-hu01ve-7905267,ocds-hu01ve-7905267-01,1808823,1808823,,2023-12-31T12:00:00Z,
ocds-hu01ve-7831895,ocds-hu01ve-7831895-01,1879375,1879375,,2025-12-03T12:00:00Z,2020-11-30T12:00:00Z
ocds-hu01ve-7913610,ocds-hu01ve-7913610-01,1812827,1812827,,2020-11-02T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7908818,ocds-hu01ve-7908818-01,1838161,1838161,,2023-09-30T12:00:00Z,2020-10-17T12:00:00Z
ocds-hu01ve-7884190,ocds-hu01ve-7884190-01,1870992,1870992,,2021-02-28T12:00:00Z,
ocds-hu01ve-7916089,ocds-hu01ve-7916089-01,1824165,1824165,,2021-06-06T12:00:00Z,2020-12-16T12:00:00Z
ocds-hu01ve-7921525,ocds-hu01ve-7921525-01,1890409,1890409,,2026-12-31T12:00:00Z,
ocds-hu01ve-7923298,ocds-hu01ve-7923298-01,1878537,1878537,,2023-12-31T12:00:00Z,
ocds-hu01ve-7900988,ocds-hu01ve-7900988-01,2088934,2088934,,2024-09-30T12:00:00Z,
ocds-hu01ve-7916154,ocds-hu01ve-7916154-01,1879425,1879425,,2023-10-26T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7909370,ocds-hu01ve-7909370-01,1843829,1843829,,2021-04-30T12:00:00Z,2020-12-17T12:00:00Z
ocds-hu01ve-7890608,ocds-hu01ve-7890608-01,1823163,1823163,,2020-12-06T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7932405,ocds-hu01ve-7932405-01,1815229,1815229,2020-11-05T12:00:00Z,2020-12-31T12:00:00Z,2020-11-05T12:00:00Z
ocds-hu01ve-7902442,ocds-hu01ve-7902442-01,1848061,1848061,,2021-01-18T12:00:00Z,2021-01-12T12:00:00Z
ocds-hu01ve-7894118,ocds-hu01ve-7894118-01,1890693,1890693,,2024-09-30T12:00:00Z,
ocds-hu01ve-7948520,ocds-hu01ve-7948520-01,1879120,1879120,,2021-04-02T12:00:00Z,
ocds-hu01ve-7905673,ocds-hu01ve-7905673-01,1876086,1876086,2020-10-19T12:00:00Z,2020-10-29T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7915904,ocds-hu01ve-7915904-01,1899870,1899870,,2021-02-26T12:00:00Z,2020-12-05T12:00:00Z
ocds-hu01ve-7916152,ocds-hu01ve-7916152-01,1869146,1869146,,2021-02-27T12:00:00Z,2021-01-19T12:00:00Z
ocds-hu01ve-7917923,ocds-hu01ve-7917923-01,1859421,1859421,,2020-12-13T12:00:00Z,2020-12-22T12:00:00Z
ocds-hu01ve-7901942,ocds-hu01ve-7901942-01,1937726,1937726,,2021-09-30T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7939854,ocds-hu01ve-7939854-01,1815599,1815599,,2020-12-31T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7908602,ocds-hu01ve-7908602-01,1881160,1881160,2021-01-15T12:00:00Z,2022-03-25T12:00:00Z,2021-01-15T12:00:00Z
ocds-hu01ve-7865208,ocds-hu01ve-7865208-01,1862805,1862805,,2023-03-01T12:00:00Z,2021-02-18T12:00:00Z
ocds-hu01ve-7898940,ocds-hu01ve-7898940-01,1912002,1912002,,2021-11-26T12:00:00Z,2021-02-11T12:00:00Z
ocds-hu01ve-7886444,ocds-hu01ve-7886444-01,1958994,1958994,,2024-10-20T12:00:00Z,
ocds-hu01ve-7886444,ocds-hu01ve-7886444-01,1963021,1963021,,2024-10-19T12:00:00Z,
ocds-hu01ve-7912701,ocds-hu01ve-7912701-01,1895166,1895166,,2020-10-31T12:00:00Z,
ocds-hu01ve-7906685,ocds-hu01ve-7906685-01,1816627,1816627,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7905707,ocds-hu01ve-7905707-01,1860544,1860544,2020-10-09T12:00:00Z,2021-12-31T12:00:00Z,2020-10-09T12:00:00Z
ocds-hu01ve-7895099,ocds-hu01ve-7895099-01,1838735,1838735,,2021-03-27T12:00:00Z,2020-10-08T12:00:00Z
ocds-hu01ve-7918122,ocds-hu01ve-7918122-01,1918469,1918469,2021-01-19T12:00:00Z,2021-02-22T12:00:00Z,
ocds-hu01ve-7895589,ocds-hu01ve-7895589-01,1864456,1864456,,2022-12-31T12:00:00Z,2021-06-15T12:00:00Z
ocds-hu01ve-7864417,ocds-hu01ve-7864417-01,2104372,2104372,,2023-11-22T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7924052,ocds-hu01ve-7924052-01,1852568,1852568,,2020-12-15T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7925946,ocds-hu01ve-7925946-01,1903947,1903947,,2020-12-31T12:00:00Z,2020-06-01T12:00:00Z
ocds-hu01ve-7897287,ocds-hu01ve-7897287-01,1859261,1859261,,2020-12-31T12:00:00Z,
ocds-hu01ve-7897287,ocds-hu01ve-7897287-01,1859279,1859279,,2020-12-31T12:00:00Z,
ocds-hu01ve-7929435,ocds-hu01ve-7929435-01,1945176,1945176,,2021-11-15T12:00:00Z,
ocds-hu01ve-7897154,ocds-hu01ve-7897154-01,1916337,1916337,,2021-05-21T12:00:00Z,
ocds-hu01ve-8227031,ocds-hu01ve-8227031-01,1968601,1968601,,2020-10-31T12:00:00Z,2020-10-07T12:00:00Z
ocds-hu01ve-7899828,ocds-hu01ve-7899828-01,1809920,1809920,,2021-02-13T12:00:00Z,
ocds-hu01ve-7868713,ocds-hu01ve-7868713-01,1817255,1817255,,2023-05-19T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7888535,ocds-hu01ve-7888535-01,1870557,1870557,,2020-10-30T12:00:00Z,
ocds-hu01ve-7926166,ocds-hu01ve-7926166-01,1831146,1831146,,2020-12-31T12:00:00Z,
ocds-hu01ve-7896911,ocds-hu01ve-7896911-01,1814473,1814473,,2021-02-10T12:00:00Z,
ocds-hu01ve-7913904,ocds-hu01ve-7913904-01,2121305,2121305,,2024-02-18T12:00:00Z,2021-02-19T12:00:00Z
ocds-hu01ve-7918824,ocds-hu01ve-7918824-01,1815246,1815246,,2021-02-09T12:00:00Z,
ocds-hu01ve-7904478,ocds-hu01ve-7904478-01,2110067,2110067,2020-10-14T12:00:00Z,2020-12-09T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7914543,ocds-hu01ve-7914543-01,1851885,1851885,,2021-01-31T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7926458,ocds-hu01ve-7926458-01,1934930,1934930,2020-10-18T12:00:00Z,2021-12-31T12:00:00Z,2020-10-18T12:00:00Z
ocds-hu01ve-7871005,ocds-hu01ve-7871005-01,2031708,2031708,,2021-11-30T12:00:00Z,2021-03-12T12:00:00Z
ocds-hu01ve-7897708,ocds-hu01ve-7897708-01,1884477,1884477,,2021-12-31T12:00:00Z,
ocds-hu01ve-7923037,ocds-hu01ve-7923037-01,1923224,1923224,2020-11-01T12:00:00Z,2021-02-28T12:00:00Z,
ocds-hu01ve-7922741,ocds-hu01ve-7922741-01,2095360,2095360,,2021-03-29T12:00:00Z,2020-11-10T12:00:00Z
ocds-hu01ve-7912936,ocds-hu01ve-7912936-01,1993454,1993454,,2021-07-27T12:00:00Z,2020-11-04T12:00:00Z
ocds-hu01ve-7873669,ocds-hu01ve-7873669-01,1869051,1869051,,2023-02-01T12:00:00Z,
ocds-hu01ve-7904588,ocds-hu01ve-7904588-01,1917545,1917545,,2025-12-21T12:00:00Z,2021-02-01T12:00:00Z
ocds-hu01ve-7921926,ocds-hu01ve-7921926-01,2116644,2116644,2021-02-01T12:00:00Z,2021-06-01T12:00:00Z,2021-02-01T12:00:00Z
ocds-hu01ve-7907797,ocds-hu01ve-7907797-01,1841156,1841156,,2020-09-23T12:00:00Z,2020-10-14T12:00:00Z
ocds-hu01ve-7916305,ocds-hu01ve-7916305-01,1978575,1978575,,2021-05-20T12:00:00Z,
ocds-hu01ve-7915671,ocds-hu01ve-7915671-01,1909033,1909033,,2021-04-30T12:00:00Z,
ocds-hu01ve-7927476,ocds-hu01ve-7927476-01,1825651,1825651,,2021-07-06T12:00:00Z,
ocds-hu01ve-7904788,ocds-hu01ve-7904788-01,2049909,2049909,,2020-12-31T12:00:00Z,
ocds-hu01ve-7927414,ocds-hu01ve-7927414-01,1984254,1984254,,2021-01-03T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7922230,ocds-hu01ve-7922230-01,1871095,1871095,,2021-05-12T12:00:00Z,2021-02-15T12:00:00Z
ocds-hu01ve-7902761,ocds-hu01ve-7902761-01,1817617,1817617,2020-10-15T12:00:00Z,2023-09-15T12:00:00Z,2020-10-15T12:00:00Z
ocds-hu01ve-7926904,ocds-hu01ve-7926904-01,1878788,1878788,,2021-11-12T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7944920,ocds-hu01ve-7944920-01,1962007,1962007,2020-11-13T12:00:00Z,2021-01-31T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7872579,ocds-hu01ve-7872579-01,2049000,2049000,,2021-07-14T12:00:00Z,2021-01-27T12:00:00Z
ocds-hu01ve-7921195,ocds-hu01ve-7921195-01,1810915,1810915,2020-10-23T12:00:00Z,2021-05-01T12:00:00Z,2020-10-23T12:00:00Z
ocds-hu01ve-7926406,ocds-hu01ve-7926406-01,1914108,1914108,2021-01-25T12:00:00Z,2021-12-31T12:00:00Z,2021-01-25T12:00:00Z
ocds-hu01ve-8409124,ocds-hu01ve-8409124-01,2106906,2106906,,2021-02-18T12:00:00Z,2020-10-28T12:00:00Z
ocds-hu01ve-7936346,ocds-hu01ve-7936346-01,1939308,1939308,2020-04-03T12:00:00Z,2020-12-31T12:00:00Z,2020-04-03T12:00:00Z
ocds-hu01ve-7918431,ocds-hu01ve-7918431-01,1887018,1887018,,2021-02-09T12:00:00Z,
ocds-hu01ve-7920018,ocds-hu01ve-7920018-01,1912986,1912986,,2020-12-16T12:00:00Z,2020-11-11T12:00:00Z
ocds-hu01ve-7906860,ocds-hu01ve-7906860-01,1934515,1934515,2020-12-16T12:00:00Z,2021-03-16T12:00:00Z,2020-12-16T12:00:00Z
ocds-hu01ve-7864004,ocds-hu01ve-7864004-01,1955055,1955055,,2021-04-18T12:00:00Z,2020-10-22T12:00:00Z
ocds-hu01ve-7891646,ocds-hu01ve-7891646-01,1832611,1832611,,2021-01-26T12:00:00Z,
ocds-hu01ve-7902375,ocds-hu01ve-7902375-01,1932448,1932448,,2021-04-02T12:00:00Z,2020-12-02T12:00:00Z
ocds-hu01ve-7883376,ocds-hu01ve-7883376-01,1854528,1854528,,2023-07-22T12:00:00Z,2021-02-10T12:00:00Z
ocds-hu01ve-7938229,ocds-hu01ve-7938229-01,1835689,1835689,,2021-01-20T12:00:00Z,
ocds-hu01ve-7907592,ocds-hu01ve-7907592-01,1854813,1854813,,2022-02-28T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7813695,ocds-hu01ve-7813695-01,2056348,2056348,,2023-12-31T12:00:00Z,2021-04-13T12:00:00Z
ocds-hu01ve-7925532,ocds-hu01ve-7925532-01,1819271,1819271,,2021-10-29T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7904229,ocds-hu01ve-7904229-01,2026674,2026674,2020-11-11T12:00:00Z,2020-12-15T12:00:00Z,
ocds-hu01ve-7916136,ocds-hu01ve-7916136-01,1971290,1971290,,2020-10-23T12:00:00Z,2020-10-20T12:00:00Z
ocds-hu01ve-7907698,ocds-hu01ve-7907698-01,1834637,1834637,,2024-01-31T12:00:00Z,2021-01-21T12:00:00Z
ocds-hu01ve-7900035,ocds-hu01ve-7900035-01,1977432,1977432,2022-01-01T12:00:00Z,2025-12-31T12:00:00Z,2020-12-29T12:00:00Z
ocds-hu01ve-7921324,ocds-hu01ve-7921324-01,2027501,2027501,2020-11-04T12:00:00Z,2020-12-17T12:00:00Z,2020-10-05T12:00:00Z
ocds-hu01ve-7896787,ocds-hu01ve-7896787-01,1943970,1943970,,2023-05-02T12:00:00Z,2021-04-26T12:00:00Z
ocds-hu01ve-7914074,ocds-hu01ve-7914074-01,1875972,1875972,,2021-03-22T12:00:00Z,
ocds-hu01ve-7901435,ocds-hu01ve-7901435-01,1906113,1906113,2020-10-21T12:00:00Z,2020-12-20T12:00:00Z,2020-10-21T12:00:00Z
ocds-hu01ve-7909743,ocds-hu01ve-7909743-01,1864782,1864782,,2021-12-31T12:00:00Z,
ocds-hu01ve-7881267,ocds-hu01ve-7881267-01,1928700,1928700,,2021-07-26T12:00:00Z,2021-03-26T12:00:00Z
ocds-hu01ve-7881267,ocds-hu01ve-7881267-01,1928699,1928699,,2021-07-26T12:00:00Z,2021-03-26T12:00:00Z
ocds-hu01ve-7894548,ocds-hu01ve-7894548-01,1891287,1891287,,2021-12-31T12:00:00Z,2021-05-21T12:00:00Z
ocds-hu01ve-7917537,ocds-hu01ve-7917537-01,1814117,1814117,,2021-12-31T12:00:00Z,
ocds-hu01ve-7897891,ocds-hu01ve-7897891-01,1843073,1843073,,2021-06-01T12:00:00Z,2020-11-10T12:00:00Z
ocds-hu01ve-7917957,ocds-hu01ve-7917957-01,1867123,1867123,,2021-01-01T12:00:00Z,2020-10-01T12:00:00Z
ocds-hu01ve-7905709,ocds-hu01ve-7905709-01,1822963,1822963,,2021-06-15T12:00:00Z,
ocds-hu01ve-7875967,ocds-hu01ve-7875967-01,2087158,2087158,,2022-05-13T12:00:00Z,2021-05-14T12:00:00Z
ocds-hu01ve-7903794,ocds-hu01ve-7903794-01,1892890,1892890,,2020-12-31T12:00:00Z,
ocds-hu01ve-7922044,ocds-hu01ve-7922044-01,1985436,1985436,,2021-03-04T12:00:00Z,
ocds-hu01ve-7900541,ocds-hu01ve-7900541-01,2049724,2049724,,2020-11-02T12:00:00Z,
ocds-hu01ve-7912518,ocds-hu01ve-7912518-01,1821528,1821528,,2021-06-18T12:00:00Z,2020-11-18T12:00:00Z
ocds-hu01ve-7900445,ocds-hu01ve-7900445-01,1796888,1796888,,2021-10-01T12:00:00Z,2020-10-02T12:00:00Z
ocds-hu01ve-7891805,ocds-hu01ve-7891805-01,1817703,1817703,,2021-03-31T12:00:00Z,
ocds-hu01ve-7897648,ocds-hu01ve-7897648-01,1811142,1811142,,2021-04-28T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7677770,ocds-hu01ve-7677770-01,1820701,1820701,,2020-12-20T12:00:00Z,2021-05-24T12:00:00Z
ocds-hu01ve-7913007,ocds-hu01ve-7913007-01,2043831,2043831,,2022-11-14T12:00:00Z,2021-11-10T12:00:00Z
ocds-hu01ve-7909431,ocds-hu01ve-7909431-01,1899810,1899810,,2020-12-07T12:00:00Z,
ocds-hu01ve-7914103,ocds-hu01ve-7914103-01,1823609,1823609,2020-11-10T12:00:00Z,2024-05-31T12:00:00Z,2020-11-10T12:00:00Z
ocds-hu01ve-7902346,ocds-hu01ve-7902346-01,1856584,1856584,,2020-10-07T12:00:00Z,
ocds-hu01ve-7903449,ocds-hu01ve-7903449-01,1809540,1809540,,2022-07-15T12:00:00Z,
ocds-hu01ve-7891006,ocds-hu01ve-7891006-01,2074885,2074885,,2020-12-31T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7908317,ocds-hu01ve-7908317-01,1940505,1940505,,2022-06-30T12:00:00Z,
ocds-hu01ve-7922487,ocds-hu01ve-7922487-01,2003508,2003508,,2021-01-27T12:00:00Z,2020-11-16T12:00:00Z
ocds-hu01ve-7899031,ocds-hu01ve-7899031-01,1838707,1838707,,2024-01-18T12:00:00Z,2021-01-19T12:00:00Z
ocds-hu01ve-7924193,ocds-hu01ve-7924193-01,1815555,1815555,,2022-06-30T12:00:00Z,
ocds-hu01ve-7926304,ocds-hu01ve-7926304-01,1854152,1854152,,2020-12-29T12:00:00Z,
ocds-hu01ve-7904012,ocds-hu01ve-7904012-01,1831818,1831818,2021-01-07T12:00:00Z,2022-09-30T12:00:00Z,2021-01-07T12:00:00Z
ocds-hu01ve-7919484,ocds-hu01ve-7919484-01,1829839,1829839,,2021-12-31T12:00:00Z,
ocds-hu01ve-7920211,ocds-hu01ve-7920211-01,1999748,1999748,,2021-07-12T12:00:00Z,2021-02-01T12:00:00Z
ocds-hu01ve-7918297,ocds-hu01ve-7918297-01,1897846,1897846,,2021-05-30T12:00:00Z,2021-02-15T12:00:00Z
ocds-hu01ve-7921384,ocds-hu01ve-7921384-01,2058198,2058198,2020-11-13T12:00:00Z,2020-12-13T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7916846,ocds-hu01ve-7916846-01,1897322,1897322,,2021-03-11T12:00:00Z,2020-11-02T12:00:00Z
ocds-hu01ve-7912337,ocds-hu01ve-7912337-01,1817646,1817646,,2020-12-19T12:00:00Z,2020-11-19T12:00:00Z
ocds-hu01ve-7920330,ocds-hu01ve-7920330-01,1838424,1838424,,2020-12-31T12:00:00Z,2020-11-13T12:00:00Z
ocds-hu01ve-7921171,ocds-hu01ve-7921171-01,1916567,1916567,,2023-12-31T12:00:00Z,2021-02-02T12:00:00Z
ocds-hu01ve-7921171,ocds-hu01ve-7921171-01,1903524,1903524,,2023-12-31T12:00:00Z,2021-02-02T12:00:00Z
ocds-hu01ve-7921171,ocds-hu01ve-7921171-01,1903762,1903762,,2023-12-31T12:00:00Z,2021-01-11T12:00:00Z
ocds-hu01ve-7921171,ocds-hu01ve-7921171-01,1903750,1903750,,2023-12-31T12:00:00Z,2021-02-18T12:00:00Z
ocds-hu01ve-7912448,ocds-hu01ve-7912448-01,2032396,2032396,2020-12-22T12:00:00Z,2021-06-30T12:00:00Z,2020-12-22T12:00:00Z
ocds-hu01ve-7912433,ocds-hu01ve-7912433-01,2052747,2052747,,2021-12-15T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7918767,ocds-hu01ve-7918767-01,1900553,1900553,,2020-12-18T12:00:00Z,2020-11-18T12:00:00Z
ocds-hu01ve-7908276,ocds-hu01ve-7908276-01,1921620,1921620,,2021-02-27T12:00:00Z,2020-10-19T12:00:00Z
ocds-hu01ve-7844228,ocds-hu01ve-7844228-01,1832152,1832152,,2021-11-30T12:00:00Z,
ocds-hu01ve-7900174,ocds-hu01ve-7900174-01,1833617,1833617,,2021-04-07T12:00:00Z,2020-11-24T12:00:00Z
ocds-hu01ve-7896836,ocds-hu01ve-7896836-01,1831557,1831557,,2022-12-31T12:00:00Z,
ocds-hu01ve-7921599,ocds-hu01ve-7921599-01,1867206,1867206,,2020-12-31T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7922042,ocds-hu01ve-7922042-01,1829049,1829049,,2021-01-12T12:00:00Z,2020-11-23T12:00:00Z
ocds-hu01ve-7920773,ocds-hu01ve-7920773-01,1894507,1894507,,2021-09-30T12:00:00Z,
ocds-hu01ve-7906845,ocds-hu01ve-7906845-01,1816746,1816746,,2021-07-22T12:00:00Z,2020-10-29T12:00:00Z
ocds-hu01ve-7897126,ocds-hu01ve-7897126-01,2071471,2071471,,2020-12-18T12:00:00Z,
ocds-hu01ve-7914183,ocds-hu01ve-7914183-01,1960746,1960746,,2022-06-08T12:00:00Z,2020-12-09T12:00:00Z
ocds-hu01ve-7937489,ocds-hu01ve-7937489-01,1899472,1899472,,2021-03-31T12:00:00Z,2020-11-12T12:00:00Z
ocds-hu01ve-7921189,ocds-hu01ve-7921189-01,1994504,1994504,2021-01-01T12:00:00Z,2021-12-31T12:00:00Z,2020-12-04T12:00:00Z
ocds-hu01ve-7927395,ocds-hu01ve-7927395-01,2125420,2125420,,2021-05-11T12:00:00Z,2021-04-01T12:00:00Z
ocds-hu01ve-7906377,ocds-hu01ve-7906377-01,1872276,1872276,,2020-12-29T12:00:00Z,2020-11-06T12:00:00Z
ocds-hu01ve-7922169,ocds-hu01ve-7922169-01,1842250,1842250,,2023-12-31T12:00:00Z,
ocds-hu01ve-7924639,ocds-hu01ve-7924639-01,1827580,1827580,,2021-11-02T12:00:00Z,2020-11-03T12:00:00Z
ocds-hu01ve-7887198,ocds-hu01ve-7887198-01,1862385,1862385,2020-10-30T12:00:00Z,2021-09-30T12:00:00Z,2020-10-30T12:00:00Z
ocds-hu01ve-7892738,ocds-hu01ve-7892738-01,1879026,1879026,2021-03-01T12:00:00Z,2023-12-31T12:00:00Z,2021-03-01T12:00:00Z
ocds-hu01ve-7902937,ocds-hu01ve-7902937-01,1867414,1867414,2020-10-27T12:00:00Z,2023-09-07T12:00:00Z,2020-10-27T12:00:00Z
ocds-hu01ve-7913459,ocds-hu01ve-7913459-01,1862659,1862659,,2021-09-30T12:00:00Z,2020-12-15T12:00:00Z
ocds-hu01ve-7861121,ocds-hu01ve-7861121-01,2010927,2010927,,2021-10-31T12:00:00Z,
ocds-hu01ve-7911070,ocds-hu01ve-7911070-01,1936041,1936041,2020-10-15T12:00:00Z,2020-12-09T12:00:00Z,2020-10-15T12:00:00Z
ocds-hu01ve-7856892,ocds-hu01ve-7856892-01,1942519,1942519,,2023-02-28T12:00:00Z,
ocds-hu01ve-7856892,ocds-hu01ve-7856892-01,1942520,1942520,,2023-02-28T12:00:00Z,
ocds-hu01ve-7856892,ocds-hu01ve-7856892-01,1942518,1942518,,2023-02-28T12:00:00Z,
ocds-hu01ve-7899858,ocds-hu01ve-7899858-01,1939023,1939023,,2021-09-27T12:00:00Z,
ocds-hu01ve-7899858,ocds-hu01ve-7899858-01,1930477,1930477,,2021-07-14T12:00:00Z,2021-04-23T12:00:00Z
ocds-hu01ve-7899858,ocds-hu01ve-7899858-01,1939599,1939599,2021-05-12T12:00:00Z,2021-08-16T12:00:00Z,2021-05-12T12:00:00Z
ocds-hu01ve-7891432,ocds-hu01ve-7891432-01,1850473,1850473,,2021-10-10T12:00:00Z,2020-10-09T12:00:00Z
ocds-hu01ve-7971806,ocds-hu01ve-7971806-01,1894929,1894929,,2021-09-30T12:00:00Z,
